child_arch,latency
"{'wid': None, 'ks': [5, 7, 7, 5, 7, 5, 3, 3, 7, 7, 5, 5, 7, 7, 7, 3, 3, 3, 3, 7], 'e': [3, 3, 3, 3, 6, 6, 6, 6, 4, 4, 4, 4, 6, 6, 6, 6, 6, 6, 6, 6], 'd': [2, 4, 3, 4, 4], 'r': [224]}",52.028252827326426
"{'wid': None, 'ks': [5, 5, 3, 7, 7, 7, 5, 3, 3, 3, 3, 3, 7, 3, 3, 7, 3, 5, 3, 7], 'e': [4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 6, 6, 6, 6], 'd': [3, 3, 3, 3, 4], 'r': [160]}",22.480648658850473
"{'wid': None, 'ks': [7, 3, 3, 7, 7, 5, 5, 3, 5, 5, 7, 3, 7, 7, 3, 7, 5, 3, 7, 5], 'e': [4, 4, 4, 4, 4, 4, 4, 4, 6, 6, 6, 6, 4, 4, 4, 4, 4, 4, 4, 4], 'd': [3, 3, 4, 3, 3], 'r': [176]}",26.6719127891444
"{'wid': None, 'ks': [5, 3, 5, 3, 5, 5, 3, 7, 5, 5, 7, 7, 7, 5, 5, 5, 7, 3, 7, 7], 'e': [6, 6, 6, 6, 4, 4, 4, 4, 3, 3, 3, 3, 4, 4, 4, 4, 4, 4, 4, 4], 'd': [4, 3, 2, 3, 3], 'r': [224]}",43.526671413802816
"{'wid': None, 'ks': [3, 7, 3, 3, 3, 7, 3, 7, 7, 7, 5, 3, 5, 5, 7, 3, 3, 7, 5, 5], 'e': [4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 6, 6, 6, 6, 4, 4, 4, 4], 'd': [3, 3, 3, 4, 3], 'r': [192]}",33.05822244614118
"{'wid': None, 'ks': [5, 5, 5, 5, 7, 5, 5, 3, 3, 7, 3, 3, 3, 5, 5, 3, 7, 3, 3, 7], 'e': [6, 6, 6, 6, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4], 'd': [4, 3, 3, 3, 3], 'r': [160]}",26.090630779773964
"{'wid': None, 'ks': [3, 7, 3, 7, 7, 5, 5, 3, 7, 5, 3, 7, 3, 7, 7, 5, 5, 3, 7, 5], 'e': [6, 6, 6, 6, 3, 3, 3, 3, 6, 6, 6, 6, 3, 3, 3, 3, 4, 4, 4, 4], 'd': [4, 2, 4, 2, 3], 'r': [224]}",50.99991650015475
"{'wid': None, 'ks': [3, 3, 3, 7, 7, 7, 3, 5, 5, 7, 3, 3, 3, 7, 5, 3, 5, 5, 7, 3], 'e': [4, 4, 4, 4, 6, 6, 6, 6, 3, 3, 3, 3, 3, 3, 3, 3, 4, 4, 4, 4], 'd': [3, 4, 2, 2, 3], 'r': [192]}",26.19275223692038
"{'wid': None, 'ks': [7, 7, 3, 3, 7, 3, 3, 5, 7, 7, 5, 7, 5, 5, 7, 5, 7, 5, 3, 5], 'e': [3, 3, 3, 3, 3, 3, 3, 3, 6, 6, 6, 6, 4, 4, 4, 4, 6, 6, 6, 6], 'd': [2, 2, 4, 3, 4], 'r': [176]}",27.920202444298308
"{'wid': None, 'ks': [3, 5, 5, 7, 3, 5, 3, 3, 7, 7, 3, 5, 5, 5, 5, 7, 5, 7, 3, 5], 'e': [3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 6, 6, 6, 6, 4, 4, 4, 4], 'd': [2, 2, 2, 4, 3], 'r': [224]}",33.997903858853824
"{'wid': None, 'ks': [3, 5, 5, 5, 7, 3, 3, 5, 5, 7, 5, 3, 7, 5, 3, 5, 7, 3, 7, 3], 'e': [6, 6, 6, 6, 3, 3, 3, 3, 4, 4, 4, 4, 3, 3, 3, 3, 3, 3, 3, 3], 'd': [4, 2, 3, 2, 2], 'r': [160]}",20.715905382563044
"{'wid': None, 'ks': [3, 7, 3, 7, 3, 7, 3, 7, 3, 7, 7, 3, 7, 3, 7, 5, 3, 5, 3, 5], 'e': [3, 3, 3, 3, 6, 6, 6, 6, 6, 6, 6, 6, 3, 3, 3, 3, 4, 4, 4, 4], 'd': [2, 4, 4, 2, 3], 'r': [224]}",39.75471627818718
"{'wid': None, 'ks': [5, 7, 3, 7, 7, 7, 3, 3, 7, 7, 7, 5, 5, 7, 3, 5, 3, 3, 7, 5], 'e': [6, 6, 6, 6, 3, 3, 3, 3, 6, 6, 6, 6, 4, 4, 4, 4, 6, 6, 6, 6], 'd': [4, 2, 4, 3, 4], 'r': [192]}",45.63577989771277
"{'wid': None, 'ks': [7, 5, 5, 5, 3, 7, 5, 7, 3, 7, 5, 5, 5, 3, 3, 5, 3, 3, 3, 3], 'e': [6, 6, 6, 6, 4, 4, 4, 4, 4, 4, 4, 4, 6, 6, 6, 6, 4, 4, 4, 4], 'd': [4, 3, 3, 4, 3], 'r': [192]}",43.343925494409056
"{'wid': None, 'ks': [7, 5, 3, 5, 7, 5, 3, 7, 7, 5, 3, 7, 3, 7, 7, 5, 7, 5, 7, 5], 'e': [3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 6, 6, 6, 6, 6, 6, 6, 6], 'd': [2, 2, 2, 4, 4], 'r': [208]}",37.96927744046688
"{'wid': None, 'ks': [7, 7, 7, 7, 3, 7, 7, 5, 5, 7, 3, 7, 7, 7, 5, 7, 3, 3, 5, 3], 'e': [3, 3, 3, 3, 6, 6, 6, 6, 6, 6, 6, 6, 4, 4, 4, 4, 4, 4, 4, 4], 'd': [2, 4, 4, 3, 3], 'r': [208]}",41.803802350659055
"{'wid': None, 'ks': [7, 7, 7, 5, 3, 5, 7, 5, 5, 5, 3, 7, 3, 3, 3, 7, 7, 5, 3, 5], 'e': [4, 4, 4, 4, 3, 3, 3, 3, 6, 6, 6, 6, 4, 4, 4, 4, 4, 4, 4, 4], 'd': [3, 2, 4, 3, 3], 'r': [208]}",38.56752904121636
"{'wid': None, 'ks': [5, 5, 5, 7, 7, 5, 5, 5, 3, 7, 5, 5, 7, 5, 5, 7, 7, 3, 3, 7], 'e': [6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 3, 3, 3, 3, 3, 3, 3, 3], 'd': [4, 4, 4, 2, 2], 'r': [224]}",58.55575494357276
"{'wid': None, 'ks': [5, 5, 3, 7, 5, 3, 3, 3, 5, 3, 3, 5, 3, 7, 5, 3, 5, 5, 5, 5], 'e': [3, 3, 3, 3, 4, 4, 4, 4, 4, 4, 4, 4, 3, 3, 3, 3, 6, 6, 6, 6], 'd': [2, 3, 3, 2, 4], 'r': [224]}",31.754731661912047
"{'wid': None, 'ks': [5, 7, 7, 3, 7, 5, 7, 7, 3, 5, 5, 7, 5, 3, 3, 3, 5, 3, 7, 3], 'e': [6, 6, 6, 6, 6, 6, 6, 6, 3, 3, 3, 3, 3, 3, 3, 3, 6, 6, 6, 6], 'd': [4, 4, 2, 2, 4], 'r': [192]}",45.06384738057879
"{'wid': None, 'ks': [7, 5, 3, 7, 7, 5, 5, 5, 3, 5, 7, 3, 3, 5, 3, 5, 5, 3, 3, 7], 'e': [3, 3, 3, 3, 6, 6, 6, 6, 3, 3, 3, 3, 4, 4, 4, 4, 4, 4, 4, 4], 'd': [2, 4, 2, 3, 3], 'r': [208]}",32.84661254319866
"{'wid': None, 'ks': [3, 5, 3, 7, 3, 5, 5, 3, 3, 3, 7, 3, 5, 7, 7, 3, 5, 3, 7, 3], 'e': [4, 4, 4, 4, 6, 6, 6, 6, 6, 6, 6, 6, 4, 4, 4, 4, 3, 3, 3, 3], 'd': [3, 4, 4, 3, 2], 'r': [224]}",41.85851181308995
